study,scenario,K,euler_steps,paths,method,output_path,runtime_seconds
path_48,ATM,100,48,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.179769
path_48,ATM,100,48,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,3.692526
path_48,ATM,100,48,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.190689
path_48,ATM,100,48,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,5.582363
path_48,ATM,100,48,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.205227
path_48,ATM,100,48,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,11.136556
path_48,ATM,100,48,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.237872
path_48,ATM,100,48,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,20.557460
path_48,ATM,100,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.281514
path_48,ATM,100,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,37.628225
path_48,ATM,100,48,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.420044
path_48,ATM,100,48,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,75.161896
path_48,ATM,100,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,0.610183
path_48,ATM,100,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k100_steps48_direct_ref1200_paths1200000_table.csv,112.942779
path_48,ITM put,110,48,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.200553
path_48,ITM put,110,48,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,1.083640
path_48,ITM put,110,48,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.204102
path_48,ITM put,110,48,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,1.978347
path_48,ITM put,110,48,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.209108
path_48,ITM put,110,48,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,3.851079
path_48,ITM put,110,48,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.221036
path_48,ITM put,110,48,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,6.070252
path_48,ITM put,110,48,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.260779
path_48,ITM put,110,48,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,11.924002
path_48,ITM put,110,48,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.259360
path_48,ITM put,110,48,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,21.273198
path_48,ITM put,110,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.325457
path_48,ITM put,110,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,37.852747
path_48,ITM put,110,48,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.453061
path_48,ITM put,110,48,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,75.871316
path_48,ITM put,110,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.621911
path_48,ITM put,110,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,115.157995
path_60,K=70 put,70,60,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.193359
